City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
262,Richards Bay,ZA,2021-02-06 01:05:29,-28.783,32.0377,75.27,90,84,1.25
263,Timra,SE,2021-02-06 01:05:30,62.487,17.3257,15.01,85,4,10.36
264,Okhotsk,RU,2021-02-06 00:59:27,59.3833,143.3,0.7,86,100,7.4
265,Shaki,AZ,2021-02-06 01:05:30,41.0833,47.1667,48.2,49,40,20.71
266,Berlevag,NO,2021-02-06 00:58:08,70.8578,29.0864,26.78,93,100,21.16
267,Havoysund,NO,2021-02-06 01:00:41,70.9963,24.6622,28.4,80,75,12.66
268,Saint George,US,2021-02-06 00:59:23,37.1041,-113.5841,57.2,23,1,17.27
269,Gamba,GA,2021-02-06 00:59:44,-2.65,10.0,78.44,87,100,5.1
270,Kahului,US,2021-02-06 00:59:46,20.8947,-156.47,75.2,57,40,10.36
271,Nantucket,US,2021-02-06 01:00:27,41.2835,-70.0995,42.01,100,90,8.05
272,Roald,NO,2021-02-06 01:01:24,62.5833,6.1333,26.6,63,20,6.91
273,Pedregulho,BR,2021-02-06 01:05:31,-20.2569,-47.4767,66.24,99,2,2.28
274,Licata,IT,2021-02-06 01:05:31,37.1071,13.9461,46.0,87,0,4.61
275,Nome,US,2021-02-06 00:59:35,64.5011,-165.4064,15.8,79,90,25.32
276,Hasaki,JP,2021-02-06 00:57:24,35.7333,140.8333,50.0,61,20,3.44
277,Pokrovskoye,RU,2021-02-06 01:05:31,47.4157,38.8971,24.01,74,0,13.0
278,Khanpur,PK,2021-02-06 01:05:31,28.6453,70.6567,49.75,53,0,4.45
279,Bandarbeyla,SO,2021-02-06 01:05:31,9.4942,50.8122,73.26,71,0,8.19
280,Itoman,JP,2021-02-06 01:00:25,26.1247,127.6694,71.6,60,20,9.22
281,Kaeo,NZ,2021-02-06 01:05:31,-35.1,173.7833,69.87,69,100,5.91
282,Armenia,AM,2021-02-06 01:05:27,40.0,45.0,30.2,93,94,2.3
283,Camacha,PT,2021-02-06 01:05:32,33.0833,-16.3333,57.2,67,40,17.27
284,Rapid Valley,US,2021-02-06 01:05:32,44.0625,-103.1463,24.8,63,90,5.75
285,Bengkulu,ID,2021-02-06 00:59:20,-3.8004,102.2655,78.89,76,89,4.79
286,Norman Wells,CA,2021-02-06 00:59:19,65.282,-126.8329,-29.2,68,20,4.61
287,Ribeira Grande,PT,2021-02-06 00:59:31,38.5167,-28.7,59.2,84,100,12.73
288,Bousse,BF,2021-02-06 01:05:32,12.6606,-1.8922,78.8,19,0,6.91
289,Alpinopolis,BR,2021-02-06 01:05:32,-20.8636,-46.3881,68.76,94,97,3.96
290,Buala,SB,2021-02-06 00:59:44,-8.145,159.5921,86.5,65,3,10.56
291,Bereda,ES,2021-02-06 01:05:32,43.2686,-7.5406,46.0,100,100,11.99
292,Chagoda,RU,2021-02-06 01:05:32,59.164,35.3285,2.97,92,100,8.32
293,Ahuimanu,US,2021-02-06 01:05:33,21.4447,-157.8378,75.2,60,75,11.5
294,Hualmay,PE,2021-02-06 00:59:36,-11.0964,-77.6139,70.11,81,91,8.05
295,Bahia Blanca,AR,2021-02-06 01:05:33,-38.7196,-62.2724,85.03,15,0,7.7
296,La Ronge,CA,2021-02-06 01:05:33,55.1001,-105.2842,-20.2,69,39,11.5
297,Hambantota,LK,2021-02-06 01:05:33,6.1241,81.1185,73.4,100,75,3.44
298,Monroe,US,2021-02-06 01:05:33,43.1501,-77.6831,27.0,68,90,16.11
299,Mabaruma,GY,2021-02-06 01:05:33,8.2,-59.7833,74.25,85,17,4.79
300,Fjerritslev,DK,2021-02-06 01:05:33,57.0813,9.2664,24.01,74,20,11.5
301,Coquimbo,CL,2021-02-06 00:57:25,-29.9533,-71.3436,60.8,88,75,9.22
302,Constitucion,CL,2021-02-06 00:59:20,-35.3333,-72.4167,56.95,90,0,0.45
303,Lukaya,UG,2021-02-06 01:05:34,-0.1489,31.8748,68.0,94,20,3.44
304,Sangar,RU,2021-02-06 00:59:26,63.9242,127.4739,-43.02,80,96,0.81
305,Warrnambool,AU,2021-02-06 01:05:34,-38.3833,142.4833,64.0,79,16,8.99
306,Chinsali,ZM,2021-02-06 01:05:34,-10.5414,32.0816,62.69,96,100,0.74
307,Sanchursk,RU,2021-02-06 01:05:34,56.9413,47.2499,1.89,93,100,10.69
308,Collie,AU,2021-02-06 01:05:34,-33.3667,116.15,63.0,68,100,1.01
309,Matay,EG,2021-02-06 01:05:34,28.419,30.7792,53.13,93,0,7.05
310,Pacific Grove,US,2021-02-06 00:57:41,36.6177,-121.9166,57.99,72,1,5.75
311,Tazovskiy,RU,2021-02-06 00:59:21,67.4667,78.7,-35.93,82,88,6.96
312,Severo-Kurilsk,RU,2021-02-06 00:59:25,50.6789,156.125,16.38,81,71,6.38
313,Beisfjord,NO,2021-02-06 01:01:04,68.3751,17.5988,23.0,86,40,8.05
314,Hirara,JP,2021-02-06 01:05:35,24.8,125.2833,69.8,68,20,2.3
315,Esperance,AU,2021-02-06 00:59:22,-33.8667,121.9,62.6,88,90,10.36
316,Sao Joao Da Barra,BR,2021-02-06 00:58:52,-21.6403,-41.0511,76.12,93,100,7.92
317,Melita,CA,2021-02-06 01:05:35,49.2681,-100.9967,-16.53,85,1,9.13
318,Janakkala,FI,2021-02-06 01:05:35,60.9,24.6,0.0,85,75,8.05
319,Nokaneng,BW,2021-02-06 01:05:35,-19.6667,22.2667,70.45,93,100,5.35
320,Margate,GB,2021-02-06 00:59:58,51.3813,1.3862,45.0,92,88,6.55
321,Edelira,PY,2021-02-06 01:05:35,-26.75,-55.2667,62.89,74,0,3.22
322,Hongjiang,CN,2021-02-06 01:05:36,27.11,109.9956,48.81,81,100,0.98
323,Guerrero Negro,MX,2021-02-06 00:56:32,27.9769,-114.0611,62.2,58,0,17.63
324,Odweyne,SO,2021-02-06 01:05:36,9.4092,45.064,58.95,52,0,2.48
325,Port Moresby,PG,2021-02-06 01:05:36,-9.4431,147.1797,89.6,66,20,11.5
326,Yar-Sale,RU,2021-02-06 01:05:36,66.8333,70.8333,-18.44,88,100,10.76
327,Fare,PF,2021-02-06 01:05:36,-16.7,-151.0167,81.16,67,9,5.28
328,Guapore,BR,2021-02-06 01:05:36,-28.8456,-51.8903,64.99,93,0,1.01
329,Nushki,PK,2021-02-06 01:02:08,29.5542,66.0215,43.77,47,0,1.61
330,Talara,PE,2021-02-06 01:05:37,-4.5772,-81.2719,74.17,81,53,14.14
331,Djenne,ML,2021-02-06 01:05:37,13.9061,-4.5533,79.93,16,100,8.25
332,Dhidhdhoo,MV,2021-02-06 01:05:37,6.8833,73.1,81.91,70,77,10.16
333,Teguise,ES,2021-02-06 01:05:37,29.0605,-13.564,57.2,77,40,11.5
334,Ponta Delgada,PT,2021-02-06 01:02:24,37.7333,-25.6667,57.99,94,75,9.22
335,Vao,NC,2021-02-06 01:05:37,-22.6667,167.4833,78.6,83,0,9.37
336,Sitka,US,2021-02-06 00:59:30,57.0531,-135.33,37.4,87,90,8.05
337,Chabahar,IR,2021-02-06 00:59:42,25.2919,60.643,65.79,64,0,5.19
338,Bambous Virieux,MU,2021-02-06 00:57:40,-20.3428,57.7575,77.0,88,75,6.91
339,Jumla,NP,2021-02-06 00:59:16,29.2747,82.1838,21.56,80,0,5.64
340,Niksic,ME,2021-02-06 01:05:38,42.7731,18.9445,50.0,93,20,1.14
341,Kashi,CN,2021-02-06 01:05:38,39.4547,75.9797,32.0,51,0,8.95
342,Providencia,MX,2021-02-06 01:04:23,28.7167,-111.5833,69.01,35,0,8.99
343,Pak Phanang,TH,2021-02-06 01:05:38,8.3511,100.202,77.0,94,20,4.61
344,Geraldton,AU,2021-02-06 01:05:38,-28.7667,114.6,64.4,77,90,23.02
345,Kumluca,TR,2021-02-06 01:00:57,36.3703,30.2869,60.85,44,0,2.68
346,Phetchaburi,TH,2021-02-06 01:05:38,12.9667,99.5833,73.4,68,40,3.44
347,Weinan,CN,2021-02-06 01:05:38,34.5036,109.5089,23.0,74,0,6.71
348,Lata,PT,2021-02-06 01:05:39,40.1629,-8.3327,51.01,93,100,2.35
349,Kloulklubed,PW,2021-02-06 00:59:43,7.0419,134.2556,77.0,94,90,14.16
350,Lagoa,PT,2021-02-06 01:05:39,39.05,-27.9833,58.33,86,98,16.8
351,Skjervoy,NO,2021-02-06 00:59:14,70.0311,20.9714,30.81,92,100,18.61
352,Les Herbiers,FR,2021-02-06 01:05:39,46.8667,-1.0167,46.99,100,0,5.75
353,Sorong,ID,2021-02-06 01:05:39,-0.8833,131.25,84.04,71,100,4.92
354,Tocopilla,CL,2021-02-06 01:05:39,-22.092,-70.1979,68.31,61,53,5.03
355,Pasni,PK,2021-02-06 01:05:39,25.2631,63.471,65.19,39,0,5.26
356,Ust-Uda,RU,2021-02-06 01:05:39,54.1742,103.0304,-1.55,91,100,2.55
357,Tondon,GN,2021-02-06 01:05:40,10.3667,-13.35,68.7,83,100,0.4
358,Haverfordwest,GB,2021-02-06 01:05:40,51.8017,-4.9691,43.0,89,94,1.99
359,Nizwa,OM,2021-02-06 01:05:40,22.9333,57.5333,52.05,71,0,0.85
360,Bandar,ID,2021-02-06 01:01:05,2.05,99.75,74.8,89,43,1.74
361,Baoro,CF,2021-02-06 01:05:40,5.6667,15.9667,69.44,29,28,4.27
362,Honningsvag,NO,2021-02-06 01:00:36,70.9821,25.9704,29.07,88,100,22.93
363,Bratsk,RU,2021-02-06 01:03:36,56.1325,101.6142,1.4,92,40,6.71
364,Emirdag,TR,2021-02-06 01:05:40,39.0197,31.15,41.94,65,0,4.23
365,Belaya Gora,RU,2021-02-06 00:59:34,68.5333,146.4167,-16.91,88,100,6.42
366,Lhokseumawe,ID,2021-02-06 01:05:40,5.1801,97.1507,77.61,81,0,3.85
367,Yeppoon,AU,2021-02-06 01:05:40,-23.1333,150.7333,87.8,48,40,5.75
368,Bintulu,MY,2021-02-06 01:05:41,3.1667,113.0333,77.0,100,20,1.14
369,Salinopolis,BR,2021-02-06 00:59:51,-0.6136,-47.3561,79.16,81,90,11.5
370,Chimoio,MZ,2021-02-06 01:05:41,-19.1164,33.4833,68.77,100,100,1.9
371,Namatanai,PG,2021-02-06 00:59:13,-3.6667,152.4333,82.83,70,96,4.79
372,San Quintin,MX,2021-02-06 00:57:16,30.4833,-115.95,59.5,75,0,13.09
373,Husavik,IS,2021-02-06 01:05:41,66.0449,-17.3389,32.0,64,20,4.61
374,Te Anau,NZ,2021-02-06 01:03:08,-45.4167,167.7167,75.04,40,78,1.83
375,Beloyarskiy,RU,2021-02-06 01:05:41,63.7119,66.6722,5.22,95,100,4.54
376,Shahreza,IR,2021-02-06 01:05:41,32.0339,51.8794,45.68,56,89,5.21
377,Olkhovka,RU,2021-02-06 01:05:41,53.2115,60.6069,32.72,96,100,17.74
378,Maningrida,AU,2021-02-06 01:05:42,-12.0667,134.2667,74.5,90,100,13.82
379,Stephenville,US,2021-02-06 01:05:42,32.2207,-98.2023,51.8,46,1,5.75
380,Necochea,AR,2021-02-06 01:05:42,-38.5473,-58.7368,68.0,59,0,11.21
381,Jacareacanga,BR,2021-02-06 01:05:42,-6.2222,-57.7528,75.74,94,100,1.57
382,Innisfail,AU,2021-02-06 01:05:42,-17.5333,146.0333,81.0,70,48,1.01
383,Lorengau,PG,2021-02-06 00:59:17,-2.0226,147.2712,83.17,74,89,7.94
384,Kidal,ML,2021-02-06 01:05:42,18.4411,1.4078,71.33,19,100,10.27
385,Usinsk,RU,2021-02-06 01:05:42,65.9939,57.5281,-18.87,87,98,14.0
386,Birobidzhan,RU,2021-02-06 01:05:26,48.8,132.95,-2.22,85,41,0.65
387,Honiara,SB,2021-02-06 01:05:43,-9.4333,159.95,84.02,75,18,8.63
388,Asfi,MA,2021-02-06 01:01:44,32.2994,-9.2372,57.27,73,100,6.42
389,Srandakan,ID,2021-02-06 01:05:43,-7.9386,110.2506,81.05,76,9,4.81
390,Motygino,RU,2021-02-06 00:59:19,58.1831,94.7592,0.9,93,100,3.51
391,Vestmannaeyjar,IS,2021-02-06 00:59:57,63.4427,-20.2734,41.0,68,97,27.49
392,Meadow Lake,US,2021-02-06 01:05:43,34.8014,-106.5436,53.01,20,20,5.75
393,Gumdag,TM,2021-02-06 01:05:43,39.2061,54.5906,49.21,82,100,23.94
394,Caravelas,BR,2021-02-06 01:05:43,-17.7125,-39.2481,80.24,79,100,14.29
395,Nong Chik,TH,2021-02-06 01:05:44,6.8436,101.178,76.42,84,91,10.51
396,Freeport,US,2021-02-06 01:05:44,40.6576,-73.5832,39.0,81,1,8.1
397,Vaitape,PF,2021-02-06 00:57:37,-16.5167,-151.75,81.72,64,0,4.09
398,Bilma,NE,2021-02-06 01:05:44,18.6853,12.9164,61.41,30,0,7.85
399,Muisne,EC,2021-02-06 00:59:38,0.6,-80.0333,77.72,89,86,6.04
400,Mount Isa,AU,2021-02-06 01:00:55,-20.7333,139.5,86.0,51,73,9.22
401,Urumqi,CN,2021-02-06 00:59:56,43.801,87.6005,10.4,85,89,2.24
402,Coahuayana,MX,2021-02-06 01:05:44,18.7333,-103.6833,69.8,83,40,3.02
403,Balti,MD,2021-02-06 01:05:45,47.7617,27.9289,32.0,96,100,3.0
404,Moindou,NC,2021-02-06 00:59:54,-21.6924,165.677,86.0,66,75,3.44
405,Staryy Nadym,RU,2021-02-06 01:05:45,65.6118,72.6842,-10.79,90,100,12.48
406,Batagay,RU,2021-02-06 01:05:45,67.6333,134.6333,-32.48,82,100,1.54
407,Sorada,IN,2021-02-06 01:05:45,19.75,84.4333,58.23,66,0,2.82
408,Tambun,ID,2021-02-06 01:05:45,-6.2641,107.0712,84.0,83,40,3.44
409,Chernyshevskiy,RU,2021-02-06 01:05:45,63.0128,112.4714,-32.84,85,95,1.28
410,Lumajang,ID,2021-02-06 01:03:07,-8.1335,113.2248,78.85,81,86,3.44
411,Dondaicha,IN,2021-02-06 01:05:46,21.3333,74.5667,64.6,35,0,6.67
412,Carutapera,BR,2021-02-06 00:57:46,-1.195,-46.02,77.5,81,11,7.09
413,Aljezur,PT,2021-02-06 01:05:46,37.3191,-8.8033,54.0,100,100,5.01
414,Igarka,RU,2021-02-06 01:05:46,67.4667,86.5833,-31.74,84,99,7.47
415,Ouango,CF,2021-02-06 01:05:46,4.3133,22.5552,70.48,78,9,1.92
416,Vila Franca Do Campo,PT,2021-02-06 00:57:34,37.7167,-25.4333,57.99,94,75,9.22
417,Sterling,US,2021-02-06 01:03:14,39.0062,-77.4286,41.0,45,1,6.91
418,Niquero,CU,2021-02-06 01:05:46,20.0431,-77.5828,77.65,73,34,9.6
419,Rock Sound,BS,2021-02-06 01:05:46,24.9,-76.2,74.95,80,0,12.28
420,Carasova,RO,2021-02-06 01:05:46,45.1986,21.87,42.8,87,0,1.14
421,Larreynaga,NI,2021-02-06 01:05:46,12.6769,-86.5719,80.6,59,98,5.17
422,Altar,MX,2021-02-06 01:05:47,30.7,-111.8167,66.99,21,0,5.99
423,Aras,ES,2021-02-06 01:05:47,42.5617,-2.356,51.8,82,0,8.05
424,Lucapa,AO,2021-02-06 01:04:11,-8.4192,20.7447,65.8,95,70,2.1
425,Masallatah,LY,2021-02-06 01:05:47,32.6167,14.0,63.18,32,16,14.52
426,Zhigansk,RU,2021-02-06 01:05:47,66.7697,123.3711,-42.66,75,73,4.16
427,Zabol,AF,2021-02-06 01:01:26,32.25,67.25,33.28,80,0,3.44
428,Black Forest,US,2021-02-06 01:05:29,39.0131,-104.7008,34.0,32,40,5.75
429,Huescar,ES,2021-02-06 01:05:47,37.811,-2.5412,48.0,97,62,2.21
430,Baykalsk,RU,2021-02-06 01:05:48,51.5058,104.1469,3.9,80,35,5.7
431,Le Vauclin,MQ,2021-02-06 01:05:48,14.5452,-60.8388,77.0,69,20,14.97
432,Shingu,JP,2021-02-06 01:01:36,33.7333,135.9833,50.0,71,75,3.44
433,Ilebo,CD,2021-02-06 00:57:36,-4.3167,20.5833,71.01,95,100,1.79
434,Bela,IN,2021-02-06 01:01:36,25.9333,81.9833,53.73,87,0,4.97
435,Bathurst,AU,2021-02-06 01:01:24,-33.4166,149.5806,68.0,93,100,3.0
436,Abonnema,NG,2021-02-06 01:05:48,4.7084,6.7931,80.6,89,20,5.82
437,Igrim,RU,2021-02-06 01:00:28,63.1906,64.4162,-2.06,93,100,11.1
438,Tacoronte,ES,2021-02-06 01:05:49,28.4769,-16.4102,55.99,93,75,26.46
439,Boyolangu,ID,2021-02-06 01:05:49,-8.1181,111.8935,79.63,81,40,6.89
440,Tomatlan,MX,2021-02-06 01:05:49,19.9333,-105.25,72.28,87,17,3.89
441,Energeticheskiy,KZ,2021-02-06 01:05:49,43.4278,77.0222,24.8,93,75,4.47
442,Gornopravdinsk,RU,2021-02-06 01:05:49,60.05,69.9,32.59,97,100,6.96
443,Trairi,BR,2021-02-06 01:05:49,-3.2778,-39.2689,78.31,80,5,9.13
444,Cahors,FR,2021-02-06 01:05:49,44.4167,1.3333,51.8,87,90,2.3
445,Shetpe,KZ,2021-02-06 01:05:49,44.1667,52.1167,38.01,78,100,24.11
446,Raga,SS,2021-02-06 01:05:49,8.4596,25.678,65.89,26,59,7.49
447,Rovaniemi,FI,2021-02-06 01:00:19,66.5,25.7167,15.8,92,90,9.22
448,Henties Bay,NA,2021-02-06 01:00:36,-22.116,14.2845,64.99,90,79,3.0
449,Chalon-Sur-Saone,FR,2021-02-06 01:05:50,46.7833,4.85,44.01,96,100,1.99
450,Qaqortoq,GL,2021-02-06 01:05:50,60.7167,-46.0333,12.2,57,0,5.75
451,Abilene,US,2021-02-06 01:05:50,32.4487,-99.7331,53.6,40,1,6.91
452,Homa Bay,KE,2021-02-06 01:00:51,-0.5273,34.4571,71.53,65,100,4.63
453,Talnakh,RU,2021-02-06 00:57:20,69.4865,88.3972,-27.56,83,51,4.56
454,Ayan,RU,2021-02-06 01:05:50,56.45,138.1667,-8.3,82,100,14.12
455,Nara,JP,2021-02-06 01:05:51,34.6851,135.8049,55.99,61,20,1.14
456,Acapulco,MX,2021-02-06 00:56:42,16.8634,-99.8901,84.2,61,40,4.61
457,San Borja,BO,2021-02-06 01:05:51,-14.8167,-66.85,75.52,81,5,1.39
458,Puro,PH,2021-02-06 01:05:51,12.4841,123.3827,80.51,79,75,10.67
459,Alexandria,EG,2021-02-06 01:05:51,31.2156,29.9553,62.6,72,40,6.91
460,Xiuyan,CN,2021-02-06 01:05:51,40.2928,123.2744,30.58,91,94,2.44
461,Sebring,US,2021-02-06 01:05:51,27.4956,-81.4409,66.2,63,1,4.61
462,Nemuro,JP,2021-02-06 01:01:51,43.3236,145.575,26.6,86,75,2.3
463,Fort Nelson,CA,2021-02-06 00:59:51,58.8053,-122.7002,-13.0,64,20,3.44
464,Rexburg,US,2021-02-06 01:05:51,43.826,-111.7897,28.4,69,1,3.44
465,Natal,BR,2021-02-06 01:05:51,-5.795,-35.2094,78.8,78,20,5.75
466,Havre-Saint-Pierre,CA,2021-02-06 01:03:23,50.2334,-63.5986,32.0,86,90,11.5
467,Jacmel,HT,2021-02-06 01:05:52,18.2342,-72.5347,75.97,79,7,3.2
468,Sabla,NG,2021-02-06 01:05:52,12.7525,4.7077,72.32,20,4,11.88
469,Cockburn Town,TC,2021-02-06 00:59:29,21.4612,-71.1419,76.98,84,19,19.6
470,Gubkinskiy,RU,2021-02-06 01:05:52,64.434,76.5026,-5.37,92,100,13.6
471,Ixtapa,MX,2021-02-06 01:05:52,20.7,-105.2,73.4,78,1,3.44
472,Borujerd,IR,2021-02-06 01:05:52,33.8973,48.7516,42.1,66,78,3.51
473,Iberia,US,2021-02-06 01:00:55,29.9502,-91.7507,51.01,93,90,10.36
474,Xichang,CN,2021-02-06 01:05:52,27.8964,102.2634,43.75,61,0,0.56
475,Saint Anthony,US,2021-02-06 00:59:33,45.0205,-93.218,8.6,66,1,13.8
476,Ruston,US,2021-02-06 01:05:52,32.5232,-92.6379,42.8,56,90,4.27
477,Pangoa,PE,2021-02-06 01:05:53,-12.1167,-73.0,69.69,95,100,1.54
478,Rocha,UY,2021-02-06 00:59:29,-34.4833,-54.3333,58.53,87,0,5.55
479,Galle,LK,2021-02-06 00:59:49,6.0367,80.217,74.82,88,23,6.89
480,Duiwelskloof,ZA,2021-02-06 01:05:53,-23.6934,30.14,68.74,96,100,1.97
481,Ust-Omchug,RU,2021-02-06 01:05:53,61.15,149.6333,-17.59,82,29,2.57
482,Zhob,PK,2021-02-06 01:05:53,31.3411,69.4481,42.06,56,0,3.44
483,Sliven,BG,2021-02-06 01:05:53,42.6858,26.3292,39.2,93,1,4.61
484,Chivor,CO,2021-02-06 01:05:53,4.8856,-73.3689,60.66,95,100,1.48
485,Sal Rei,CV,2021-02-06 01:05:53,16.1833,-22.9167,68.0,73,40,14.97
486,Prince George,CA,2021-02-06 01:03:33,53.9166,-122.753,26.6,86,75,5.75
487,Bardiyah,LY,2021-02-06 01:05:54,31.7561,25.0865,57.83,87,0,8.97
488,Kavaratti,IN,2021-02-06 00:56:23,10.5669,72.642,80.87,75,68,14.76
489,Oranjestad,AW,2021-02-06 01:01:33,12.524,-70.027,80.6,78,20,16.11
490,Nishihara,JP,2021-02-06 00:59:24,26.1842,127.7558,71.6,49,20,4.61
491,Zlobin,HR,2021-02-06 01:05:54,45.2924,14.6541,53.01,100,75,6.91
492,Homer,US,2021-02-06 00:59:17,59.6425,-151.5483,26.01,93,90,5.75
493,Gazanjyk,TM,2021-02-06 01:05:54,39.2446,55.5154,53.15,68,100,12.82
494,Matongo,TZ,2021-02-06 01:05:54,-2.3833,34.0833,65.08,75,85,1.3
495,Robertsport,LR,2021-02-06 01:05:55,6.7533,-11.3686,80.11,87,63,9.4
496,Omsukchan,RU,2021-02-06 01:05:55,62.5333,155.8,-15.93,85,100,2.35
497,Cap Malheureux,MU,2021-02-06 00:57:21,-19.9842,57.6142,75.99,84,28,4.0
498,Kysyl-Syr,RU,2021-02-06 00:56:10,63.8986,122.7617,-42.2,79,5,3.91
499,Codrington,AU,2021-02-06 01:03:44,-38.2667,141.9667,65.3,64,0,16.62
500,Maragogi,BR,2021-02-06 00:59:22,-9.0122,-35.2225,77.63,84,16,7.78
501,Kitgum,UG,2021-02-06 01:05:55,3.2783,32.8867,73.02,35,100,1.03
502,Ampere,BR,2021-02-06 01:05:55,-25.915,-53.4728,60.42,88,0,4.99
503,Port Pirie,AU,2021-02-06 01:05:55,-33.1833,138.0167,73.4,53,90,14.97
504,Yamada,JP,2021-02-06 01:05:56,39.4667,141.95,44.76,72,18,11.3
505,Marsh Harbour,BS,2021-02-06 01:05:12,26.5412,-77.0636,72.12,77,0,10.07
506,Soyo,AO,2021-02-06 01:04:11,-6.1349,12.3689,80.13,86,100,7.16
507,Bridlington,GB,2021-02-06 01:05:56,54.0831,-0.1919,43.0,91,100,8.01
508,Zarubino,RU,2021-02-06 01:05:56,42.63,131.0922,26.64,93,100,5.77
509,Mirabad,AF,2021-02-06 01:05:56,30.4362,61.8383,51.62,34,0,8.99
510,Puerto Madryn,AR,2021-02-06 01:05:56,-42.7692,-65.0385,64.13,70,12,28.59
511,Tshikapa,CD,2021-02-06 01:05:56,-6.4167,20.8,70.88,91,100,1.52
512,Taoudenni,ML,2021-02-06 01:05:56,22.6783,-3.9836,72.72,25,100,9.37
513,Buraydah,SA,2021-02-06 01:02:43,26.326,43.975,53.6,94,75,8.05
514,Tabuk,PH,2021-02-06 01:05:57,17.4189,121.4443,74.44,76,9,1.81
515,Chapais,CA,2021-02-06 00:59:37,49.7834,-74.8492,23.0,86,90,16.11
516,Lebanon,US,2021-02-06 01:05:57,36.2081,-86.2911,39.99,56,40,3.44
517,San Vicente,AR,2021-02-06 01:05:57,-26.6167,-54.1333,59.23,78,0,3.29
518,Santander,ES,2021-02-06 01:05:57,43.4647,-3.8044,53.6,100,90,13.8
519,Thinadhoo,MV,2021-02-06 01:05:57,0.5333,72.9333,81.88,76,73,16.6
520,Buliwao,PH,2021-02-06 01:05:57,16.4833,121.2333,72.57,83,76,2.21
521,Sinnamary,GF,2021-02-06 01:04:06,5.3833,-52.95,77.63,87,86,14.58
522,Primo Tapia,MX,2021-02-06 01:05:58,32.22,-116.9172,64.4,72,40,4.61
523,Ceres,US,2021-02-06 01:05:58,37.5949,-120.9577,61.0,44,1,5.75
524,Castelo Do Piaui,BR,2021-02-06 01:05:58,-5.3222,-41.5525,81.36,51,100,5.14
